search_link,user_name,user_handle,tweet_date,timestamp,tweet_content,replies,retweets,likes,app
https://twitter.com/search?q=%23scanandpay&src=typed_query&f=top,Dr. Sijibomi Ogundele LLB,/sujimoto1,Sep 3,2023-09-03T17:42:41.000Z,"Very Soon, you will find this all over the streets of Nigeria where   will revolutionise Electric movement.

 #Sujimoto   #Motopay   #EV   #DrivingSustainability   #Cashless   #TheSpiritofDIE   #Assets   #hospitality   #Motopayiscoming    #scanandpay    #Nigeria   #digitalpayment   #explore …  Show more",23,54,180,QR
https://twitter.com/search?q=%23scanandpay&src=typed_query&f=top,Panchshila Service Station,/SSpanchshila,"Dec 7, 2020",2020-12-07T02:33:00.000Z,"Make your way into a productive week by starting right!  #HPCL  outlet Panchshila in Andrews Ganj, South Delhi welcomes you to experience quality fueling services as well as surprises to take away every time you   #scanandpay  !        ",,4,15,QR
https://twitter.com/search?q=%23scanandpay&src=typed_query&f=top,Osei Boateng Justice,/objustivity,"Oct 24, 2021",2021-10-24T17:43:59.000Z,"It's possible on the smart side. Download Ecobank Mobile and go smart now! 
 #ecobanksmartworld   #ecobankmobile   #ecobankpay    #scanandpay",,5,8,QR
https://twitter.com/search?q=%23scanandpay&src=typed_query&f=top,NIC ASIA Bank,/NICASIABank,Sep 22,2023-09-22T06:13:27.000Z,"Congratulations to the winners of NIC ASIA QR ko BAHAR Campaign on winning AQFIT 16 Watch from Hukut Store. Accept payments using NIC ASIA Bank's QR Terminals and stand a chance to win amazing gift hampers.
Apply for QR:  
 #NICASIABank    #ScanAndPay    #QRCode",,,,QR
https://twitter.com/search?q=%23scanandpay&src=typed_query&f=top,AeronPay,/AeronPay,"Oct 18, 2022",2022-10-18T12:52:32.000Z,"Say goodbye to cash and say hello to AeronPay!
.
.
 #godigital   #upipayments   #pay   #onlinepayments   #cashbacks   #cashlesspayments   #digitalindia   #aeronpay   #money   #fintech   #walletless   #ewallet    #scanandpay    #fastpayments",3,,,QR
https://twitter.com/search?q=%23scanandpay&src=typed_query&f=top,CWallet,/cwalletqatar,"Jun 8, 2020",2020-06-07T19:30:11.000Z,Looking for a better payment method? Let’s run your business together. Email support@cwallet.qa to learn more  #cashlesssociety   #fintech   #merchants    #scanandpay,,1,1,QR
https://twitter.com/search?q=%23scanandpay&src=typed_query&f=top,F - Pay,/fpay12,Jun 2,2023-06-02T06:47:35.000Z,"Get your money where you need it with ease! Transfer your credit card amount to your bank account today.

 #CreditCardTransfer 
 #BankingMadeEasy 
 #fpay   #cashback    #scanandpay",,,2,QR
https://twitter.com/search?q=%23scanandpay&src=typed_query&f=top,eSewapasal,/esewapasal,"Jul 23, 2019",2019-07-23T02:45:02.000Z,"Enjoy 5% Discount at  
To get discount simply scan the QR code and pay using your Mobile Banking or eSewa app or Union Pay
 #eSewapasal   #fonepay   #fintech   #mobilebanking   #digitalfinance   #digitization   #digital2020   #f1softinternational   #QRpayment   #QR    #scanandpay",,2,2,QR
https://twitter.com/search?q=%23scanandpay&src=typed_query&f=top,FatakPay,/FatakPay,Feb 12,2023-02-12T04:30:13.000Z,"Main Hoon Na!  

Aapke har har zarooraton ke liye payein FatakPay credit wo bhi 10 minute mein!
Donwload app now (Available on google play store)

 #credit   #fatakpay   #payfataksewithfatakpay   #instantcredit   #quickcredit    #scanandpay",,1,4,QR
https://twitter.com/search?q=%23scanandpay&src=typed_query&f=top,Airtel Money Malawi,/AirtelMoneyMw,"Oct 4, 2022",2022-10-04T12:05:59.000Z,"Those extra seconds saved could help you beat the traffic, save you extra parking.
 ​
Save time, simply scan and pay at the till.​
​
Simply go to the app, select scan and pay, scan the QR code, enter the amount and pin code to pay your bill.​
 ​
  #scanandpay    #AirtelMoney",,,1,QR
https://twitter.com/search?q=%23scanandpay&src=typed_query&f=top,Maniqure Nail Salon,/maniquremy,"Jun 12, 2018",2018-06-12T04:01:45.000Z,"Are you   user? We are proud to be the first nail salon in Sabah accepted Maybank QRPay. Now you can just scan to pay easily using your phone. Download the Maybank app and dress up your nails today!

 #DressUpYourNails   #ManiqureMy   #Maybank   #QRPay    #ScanAndPay",2,,6,QR
